idx,Counts,Wavelength,Wavelengthstd,Wavenumber,Wavenumberstd,Frequency,Frequencystd,Power,Powerstd,MotorPosition,scan No.
0,36.0,910.6084315664978,0.0009641078308231241,10981.668578236979,0.011626861290894358,329.22214160110286,0.0003485645325275246,0.0,0.0,-0.052,0.0
0,38.0,910.6078693814618,0.0005274200135776255,10981.67535801765,0.0063605396095287176,329.22234485381415,0.00019068418038481052,0.0,0.0,-0.05142803225806451,0.0
0,38.0,910.6076843925914,0.0008063902071595825,10981.677588936896,0.009724845775886278,329.22241173509053,0.00029154354187860927,0.0,0.0,-0.05085606451612903,0.0
0,14.0,910.6087735553616,0.0010202832105998452,10981.664453955089,0.012304307105999302,329.2220179582424,0.00036887384712708574,0.0,0.0,-0.05028409677419354,0.0
0,28.0,910.6065959833628,0.0014474442215800269,10981.690714886907,0.017455813662629997,329.22280524117224,0.0005233121284293131,0.0,0.0,-0.049712129032258065,0.0
0,26.0,910.5998405593382,0.0014989822243848085,10981.772184239098,0.018077625381985846,329.22524763090684,0.0005419535748131232,0.0,0.0,-0.04914016129032258,0.0
0,22.0,910.5951736284699,0.001846758758030297,10981.828467412031,0.022271980954951823,329.2269349579825,0.0006676971915048961,0.0,0.0,-0.048568193548387095,0.0
0,24.0,910.5927079216095,0.0004938349285548962,10981.85820401256,0.0059557090390531505,329.2278264388391,0.00017854766519307698,0.0,0.0,-0.04799622580645161,0.0
0,26.0,910.5914938601015,0.0002682953842159904,10981.872845758448,0.003235684556177924,329.22826538733796,9.700338263312728e-05,0.0,0.0,-0.047424258064516125,0.0
0,20.0,910.5901385051629,0.0003517837963455341,10981.889191571554,0.004242578656479824,329.22875542248687,0.00012718930837344827,0.0,0.0,-0.04685229032258064,0.0
0,36.0,910.5886342670658,0.00025340823603084715,10981.907332996518,0.0030561613391530177,329.229299288725,9.162141198501511e-05,0.0,0.0,-0.046280322580645156,0.0
0,28.0,910.5870189141757,0.0002568864720379983,10981.926814556658,0.0030981202783814535,329.2298833312051,9.287930934153449e-05,0.0,0.0,-0.04570835483870968,0.0
0,26.0,910.5856641333733,0.00021680387506906935,10981.943153605225,0.002614721572204589,329.2303731635583,7.838738070855348e-05,0.0,0.0,-0.04513638709677419,0.0
0,24.0,910.584048489705,0.0005580439364410964,10981.962638802823,0.006730205010930769,329.23095731508636,0.00020176647030458372,0.0,0.0,-0.04456441935483871,0.0
0,30.0,910.582658383794,0.00032994284356546076,10981.97940399003,0.003979238354806354,329.23145992275465,0.00011929456473568894,0.0,0.0,-0.04399245161290322,0.0
0,18.0,910.580275046922,0.00037150384162906334,10982.008148031064,0.004480505267509382,329.23232164742603,0.00013432216872908022,0.0,0.0,-0.04342048387096774,0.0
0,26.0,910.5770609696895,0.0007635678900039849,10982.046911392496,0.009209037245055944,329.2334837437664,0.00027607999115695847,0.0,0.0,-0.04284851612903225,0.0
0,18.0,910.5747606501403,0.0005294843076700463,10982.074654544009,0.006385896073653711,329.2343154625249,0.00019144434803681812,0.0,0.0,-0.04227654838709677,0.0
0,34.0,910.570505045268,0.001072365646429435,10982.125979928082,0.01293350268303875,329.2358541588298,0.0003877366559872231,0.0,0.0,-0.04170458064516129,0.0
0,20.0,910.5654874161968,0.0005384669726807068,10982.186496414779,0.006494366514790041,329.23766839745946,0.0001946962100569518,0.0,0.0,-0.041132612903225806,0.0
0,24.0,910.5610052096963,0.0006710509350211959,10982.240555867527,0.008093512806263069,329.2392890590812,0.00024263740980624292,0.0,0.0,-0.04056064516129032,0.0
0,20.0,910.5570108327353,0.0008241264926135527,10982.288732105695,0.00993984347397949,329.240733346367,0.00029798901072333755,0.0,0.0,-0.039988677419354836,0.0
0,10.0,910.5527539906798,0.0009857865759382433,10982.340074405045,0.01188974905806471,329.24227254977905,0.00035644570951169375,0.0,0.0,-0.03941670967741935,0.0
0,20.0,910.5482797710516,0.0005402166861033711,10982.394039026598,0.006515709954851611,329.2438903684332,0.0001953360702870076,0.0,0.0,-0.038844741935483866,0.0
0,108.0,910.5448323259476,0.000888011808459732,10982.435619852942,0.01071066187215605,329.2451369302467,0.00032109756494005264,0.0,0.0,-0.03827277419354838,0.0
0,12.0,910.5424204550512,0.0005355938329231421,10982.464710436967,0.006460038292816847,329.2460090440157,0.00019366707586189488,0.0,0.0,-0.0377008064516129,0.0
0,70.0,910.5393933078469,0.00037573301682151543,10982.501222350491,0.004531916376934154,329.2471036436458,0.00013586343501056792,0.0,0.0,-0.03712883870967742,0.0
0,18.0,910.5370302548205,0.0004061678061105464,10982.52972446757,0.004899030706060034,329.24795811561955,0.00014686924572436495,0.0,0.0,-0.03655687096774193,0.0
0,10.0,910.5335776650165,0.0006605387511785889,10982.571368372142,0.00796721619496223,329.24920656847075,0.00023885113264073232,0.0,0.0,-0.03598490322580645,0.0
0,22.0,910.53155954339,0.0007206878080002128,10982.595710379359,0.008692754503640232,329.24993632348844,0.00026060222393994,0.0,0.0,-0.035412935483870964,0.0
0,16.0,910.5303350836288,0.0008288043691520302,10982.610479517765,0.009996849257706011,329.250379091119,0.00029969800112185363,0.0,0.0,-0.03484096774193548,0.0
0,14.0,910.5299983724151,0.0005242358094904443,10982.614540848135,0.006323221718169346,329.2505008467403,0.0001895654181297282,0.0,0.0,-0.034268999999999994,0.0
0,10.0,910.5298652310433,0.0007960770586614336,10982.616146775354,0.009602113016915012,329.2505489912272,0.0002878641063445013,0.0,0.0,-0.033697032258064516,0.0
0,16.0,910.5297208204098,0.0006896809171923423,10982.617888623658,0.008318782940216476,329.25060121052564,0.0002493908385168133,0.0,0.0,-0.033125064516129024,0.0
0,14.0,910.5293327587351,0.0009459705321040795,10982.622569349465,0.011410100966735214,329.25074153515516,0.0003420662214876668,0.0,0.0,-0.032553096774193546,0.0
0,12.0,910.5300538956592,0.0005481118537989434,10982.613871139238,0.006611205553070266,329.25048076937276,0.0001981989563145178,0.0,0.0,-0.03198112903225806,0.0
0,20.0,910.5298561498915,0.00058589590663007,10982.616256306417,0.007066952677514874,329.2505522748858,0.0002118619113724177,0.0,0.0,-0.031409161290322576,0.0
0,8.0,910.5296478156891,0.00046770072263457396,10982.618769187902,0.005641311644932297,329.2506276091775,0.00016912226843882768,0.0,0.0,-0.03083719354838709,0.0
0,26.0,910.5292459405562,0.0006440861533341027,10982.623616526702,0.007768841090692939,329.2507729287389,0.0002329039966329557,0.0,0.0,-0.03026522580645161,0.0
0,24.0,910.5287447745235,0.0008533368941860837,10982.629661499715,0.010292800856381111,329.2509541524706,0.00030857040684626006,0.0,0.0,-0.029693258064516125,0.0
0,16.0,910.5288593663303,0.0007661568539048493,10982.628279312792,0.009241242146251003,329.2509127155492,0.00027704546979532034,0.0,0.0,-0.02912129032258064,0.0
0,20.0,910.5293297085713,0.0007731436114276537,10982.622606135996,0.00932550663973359,329.2507426379875,0.00027957165576390807,0.0,0.0,-0.02854932258064516,0.0
0,18.0,910.5286529773788,0.0009091962925895978,10982.630768741345,0.010966568004368042,329.2509873467397,0.0003287694377828591,0.0,0.0,-0.027977354838709674,0.0
0,10.0,910.528997455227,0.0006537311767110755,10982.626613708564,0.007885181603068996,329.2508627819907,0.0002363917974541233,0.0,0.0,-0.02740538709677419,0.0
0,12.0,910.5271107414967,0.000740506476261201,10982.649370937474,0.008931883622264856,329.25154502654993,0.000267771134558998,0.0,0.0,-0.026833419354838704,0.0
0,10.0,910.5243935781875,0.0005542328332786102,10982.682145072036,0.00668511746311705,329.25252757038584,0.0002004147796248086,0.0,0.0,-0.026261451612903223,0.0
0,20.0,910.5209448465778,0.00039813742576960286,10982.723743589344,0.004802343301016917,329.2537746625611,0.00014397063024149836,0.0,0.0,-0.025689483870967738,0.0
0,8.0,910.5101840863186,0.001688423230035021,10982.853541686867,0.02036629685496853,329.2576659116311,0.0006105662194532322,0.0,0.0,-0.025117516129032253,0.0
0,14.0,910.5035219288696,0.0005472862842177621,10982.933903230782,0.006601635731153665,329.260075090109,0.00019791206026067496,0.0,0.0,-0.02454554838709677,0.0
0,14.0,910.499644218402,0.0007444740742825896,10982.98067825272,0.008980279245059748,329.26147736998894,0.0002692219988446224,0.0,0.0,-0.023973580645161287,0.0
0,10.0,910.4971135277003,0.0005064257624302913,10983.011205009012,0.006108838063039445,329.26239253911933,0.00018313835784099393,0.0,0.0,-0.023401612903225802,0.0
0,14.0,910.4947293627334,0.0005284205440197852,10983.039964440533,0.006374192608753256,329.26325472518596,0.00019109348698997564,0.0,0.0,-0.022829645161290317,0.0
0,12.0,910.492664475187,0.00037989587383378614,10983.064872648694,0.00458259600389612,329.26400145448093,0.00013738277200558264,0.0,0.0,-0.022257677419354836,0.0
0,12.0,910.4894390844723,0.0003368331534477761,10983.103779936977,0.00406316865567556,329.26516786563974,0.00012181073185252615,0.0,0.0,-0.02168570967741935,0.0
