x0000,y0000
10990.7896,36,
10990.78746,49,
10990.78334,52,
10990.78381,56,
10990.77975,50,
10990.78006,46,
10990.77652,42,
10990.77382,30,
10990.77166,27,
10990.77035,39,
10990.76467,38,
10990.76606,51,
10990.76372,47,
10990.76078,46,
10990.7587,46,
10990.75848,52,
10990.75561,39,
10990.75377,48,
10990.75047,58,
10990.75063,81,
10990.74919,54,
10990.74789,59,
10990.73691,43,
10990.72747,53,
10990.72683,31,
10990.72618,44,
10990.72356,32,
10990.7215,40,
10990.71969,22,
10990.71605,26,
10990.71474,43,
10990.71232,28,
10990.70815,50,
10990.70716,52,
10990.70546,35,
10990.70253,35,
10990.70206,28,
10990.69992,30,
10990.69841,33,
10990.69651,49,
10990.69112,26,
10990.69311,42,
10990.68805,41,
10990.68611,39,
10990.68451,41,
10990.68275,37,
10990.67764,35,
10990.67725,31,
10990.67507,40,
10990.67674,61,
10990.67591,45,
10990.67552,47,
10990.67612,33,
10990.67568,34,
10990.67572,40,
10990.67689,40,
10990.67647,49,
10990.67711,45,
10990.67761,62,
10990.67613,50,
10990.67463,50,
10990.67575,34,
10990.67571,62,
10990.6762,45,
10990.67656,41,
10990.67641,38,
10990.67338,26,
10990.66904,39,
10990.66851,40,
10990.66264,38,
10990.66187,41,
10990.65774,35,
10990.65407,51,
10990.6507,35,
10990.64712,29,
10990.64492,36,
10990.64241,29,
10990.64097,35,
10990.63859,42,
10990.63642,38,
10990.63316,41,
10990.63196,62,
10990.63556,38,
10990.63838,49,
10990.64133,33,
10990.64549,40,
10990.64822,52,
10990.65235,53,
10990.65539,50,
10990.65754,40,
10990.66109,52,
10990.66325,52,
10990.66772,35,
10990.67316,43,
10990.67621,33,
10990.68011,42,
10990.68399,40,
10990.68585,34,
10990.68958,50,
10990.69198,41,
10990.69448,49,
10990.6951,52,
10990.69968,41,
10990.70201,38,
10990.70488,32,
10990.70726,54,
10990.71147,50,
10990.71312,47,
10990.71439,48,
10990.71818,43,
10990.71909,36,
10990.72128,35,
10990.7241,48,
10990.72648,37,
10990.72774,60,
10990.72938,36,
10990.73715,37,
10990.74099,37,
10990.74934,26,
10990.75192,31,
10975.77847,32,
10990.75552,44,
10990.75824,55,
10990.75857,36,
10990.76033,25,
10990.76407,39,
10990.76526,42,
10990.76842,35,
10990.77129,39,
10990.77277,39,
10990.77635,40,
10990.77826,49,
10990.77996,55,
10990.78286,39,
10990.78564,46,
10990.78716,42,
10990.78915,71,
10990.79263,53,
10990.79346,74,
10990.79688,57,
10990.79893,44,
10990.80179,37,
10990.80505,55,
10990.80735,52,
10990.81153,75,
10990.81229,64,
10990.81566,54,
10990.81871,59,
10990.82237,87,
10990.82419,64,
10990.82775,58,
10990.83128,62,
10990.83555,65,
10990.8392,77,
10990.84127,53,
10990.8459,54,
10990.85245,75,
10990.85516,56,
10990.86042,47,
10990.86144,50,
10990.86833,63,
10990.87412,68,
10990.87667,57,
10990.88,43,
10990.88481,45,
10990.88638,85,
10990.89463,68,
10990.89786,88,
10990.89821,82,
10990.90277,84,
10990.90751,76,
10990.91089,45,
10990.91296,83,
10990.9142,80,
10990.91932,62,
10990.92323,49,
10990.92532,76,
10990.92759,62,
10990.93185,83,
10990.93309,89,
10990.93811,68,
10990.93931,66,
10990.94307,70,
10990.94337,75,
10990.94589,62,
10990.94918,68,
10990.95268,57,
10990.95249,62,
10990.95447,73,
10990.95766,62,
10990.95831,75,
10990.96238,84,
10990.96409,71,
10990.96659,89,
10990.9684,91,
10990.97082,86,
10990.97238,80,
10990.97514,61,
10990.97651,75,
10990.98076,81,
10990.98345,77,
10990.98444,81,
10990.9856,61,
10990.98844,80,
10990.99099,59,
10990.99452,62,
10990.99563,103,
10991.00009,92,
10991.00407,76,
10991.00378,78,
10991.00703,72,
10991.00985,78,
10991.01162,84,
10991.01492,59,
10991.01876,54,
10991.01925,82,
10991.02393,80,
10991.02584,81,
10991.02937,86,
10991.03553,65,
10991.03508,75,
10991.0381,63,
10991.04271,53,
10991.04352,84,
10991.04672,82,
10991.0535,118,
10991.0527,102,
10991.05652,81,
10991.06279,83,
10991.06331,70,
10991.06683,73,
10991.07315,93,
10991.07344,114,
10991.07725,137,
10991.07904,109,
10991.08222,145,
10991.08729,151,
10991.08847,120,
10991.09034,166,
10991.09613,152,
10991.09689,182,
10991.09971,166,
10991.10315,160,
10991.10389,194,
10991.10596,158,
10991.10925,163,
10991.10998,190,
10991.11428,171,
10991.1147,169,
10991.11637,152,
10991.12032,137,
10991.12019,121,
10991.12265,134,
10991.12468,118,
10991.12865,134,
10991.12903,114,
10991.13168,147,
10991.13503,111,
10991.13488,126,
10991.13727,96,
10991.14238,123,
10991.14185,138,
10991.14478,98,
10991.1464,126,
10991.14832,141,
10991.15327,160,
10991.15418,116,
10991.15619,146,
10991.15916,165,
10991.16038,168,
10991.16273,125,
10991.16703,133,
10991.16751,123,
10991.16926,102,
10991.17328,128,
10991.17432,104,
10991.17582,85,
10991.1792,122,
10991.17982,129,
10991.18041,92,
10991.18341,114,
10991.18646,115,
10991.18847,140,
10991.19165,129,
10991.19245,99,
10991.1949,125,
10991.19944,129,
10991.19955,156,
10991.2014,115,
10991.21368,110,
10991.21399,135,
10991.22098,124,
10991.21987,152,
10991.22406,102,
10991.22998,155,
10991.23041,128,
10991.23368,122,
10991.23876,134,
10991.24004,95,
10991.2436,117,
10991.24895,120,
10991.24938,110,
10991.25644,83,
10991.25766,107,
10991.26026,80,
10991.26959,102,
10991.27021,88,
10991.27214,146,
10991.279,119,
10991.27725,121,
10991.28202,102,
10991.28734,124,
10991.28963,89,
10991.29154,128,
10991.29722,114,
10991.29562,125,
10991.29863,97,
10991.30547,87,
10991.30497,121,
10991.30683,89,
10991.31267,99,
10991.31135,109,
10991.31806,103,
10991.32057,102,
10991.32105,132,
10991.32523,132,
10991.32818,119,
10991.32737,113,
10991.3338,125,
10991.33429,155,
10991.33985,154,
10991.34321,129,
10991.34192,140,
10991.34754,138,
10991.35096,147,
10991.35154,146,
10991.35711,213,
10991.35995,177,
10991.35891,229,
10991.36454,215,
10991.36721,256,
10991.36837,189,
10991.37307,211,
10991.37137,185,
10991.37579,186,
10991.3837,190,
10991.38017,159,
10991.38747,213,
10991.38951,147,
10991.3898,134,
10991.39859,116,
10991.4025,141,
10991.40175,153,
10991.40852,135,
10991.41086,124,
10991.41577,126,
10991.42228,187,
10991.42842,140,
10991.43134,82,
10991.4364,155,
10991.43792,134,
10991.45091,118,
10991.45521,127,
10991.45862,132,
10991.46958,145,
10991.47015,160,
10991.4707,116,
10991.47893,91,
10991.48406,172,
10991.48731,194,
10991.49293,129,
10991.49594,109,
10991.49816,129,
10991.50194,134,
10991.5065,93,
10991.50829,99,
10991.51323,93,
10991.5149,85,
10991.51756,80,
10991.51983,62,
10991.52001,74,
10991.52568,87,
10991.52787,98,
10991.5284,61,
10991.53272,76,
10991.53562,70,
10991.53767,74,
10991.5399,60,
10991.53964,97,
10991.54514,90,
10991.54723,100,
10991.54668,67,
10991.55208,57,
10991.5538,83,
10991.55431,85,
10991.55862,101,
10991.56148,91,
10991.56045,83,
10991.56473,65,
10991.56719,66,
10991.5664,96,
10991.57117,54,
10991.5732,73,
10991.57397,49,
10991.5782,64,
10991.58192,84,
10991.58138,47,
10991.58692,72,
10991.58839,53,
10991.58847,65,
10991.595,81,
10991.59504,61,
10991.59893,64,
10991.60149,41,
10991.60172,49,
10991.60688,49,
10991.60918,47,
10991.60918,74,
10991.61406,55,
10991.61648,65,
10991.6184,71,
10991.62094,98,
10991.62442,64,
10991.62758,70,
10991.62831,50,
10991.63034,74,
10991.63501,74,
10991.63687,64,
10991.6402,68,
10991.64588,55,
10991.64849,40,
10991.65215,44,
10991.65705,53,
10991.6598,46,
10991.66099,46,
10991.66678,53,
10991.67109,70,
10991.67416,63,
10991.67898,57,
10991.68254,60,
10991.68433,59,
10991.68687,47,
10991.69193,67,
10991.6941,50,
10991.69586,50,
10991.69961,61,
10991.70362,45,
10991.70575,38,
10991.70731,48,
10991.71591,38,
10991.72251,75,
10991.7247,61,
10991.73007,45,
10991.73328,61,
10991.73659,38,
10991.73861,49,
10991.74174,56,
10991.74411,46,
10991.74765,36,
10991.75025,49,
10991.75224,33,
10991.75524,30,
10991.75743,26,
10991.76246,49,
10991.76521,40,
10991.76716,28,
10991.77099,37,
10991.77283,24,
10991.77515,28,
10991.77933,28,
10991.78416,29,
10991.78769,24,
10991.78947,25,
10991.79291,29,
10991.79801,19,
10991.80112,24,
10991.80421,24,
10991.80611,30,
10991.80977,26,
10991.81305,25,
10991.81534,50,
10991.81787,37,
10991.82115,26,
10991.82463,43,
10991.82763,45,
10991.8314,41,
10991.83609,35,
10991.83992,28,
10991.84144,41,
10991.84518,29,
10991.84946,26,
10991.85342,27,
10991.85798,34,
10991.86362,20,
10991.86687,27,
10991.871,29,
10991.87394,26,
10991.88074,29,
10991.88531,37,
10991.88736,28,
10991.89161,26,
10991.89959,28,
10991.9016,32,
10991.90482,24,
10991.90917,26,
10991.91335,17,
10991.9167,20,
10991.91892,29,
10991.9232,29,
10991.92562,12,
10991.93056,20,
10991.93278,26,
10991.93563,25,
10991.93844,33,
10991.94148,35,
10991.94288,24,
10991.94556,19,
10991.94909,23,
10991.95113,31,
10991.95124,29,
10991.95197,21,
10991.95163,28,
10991.95065,18,
10991.95123,18,
10991.95098,12,
10991.95242,25,
10991.95141,26,
10991.95093,23,
10991.95283,21,
10991.95089,23,
10991.9512,16,
10991.95191,28,
10991.95133,12,
10991.95129,14,
10991.9508,20,
10991.95018,21,
10991.95034,26,
10991.95137,22,
10991.95202,25,
10991.95137,23,
10991.95201,20,
10991.95146,27,
10991.95201,15,
