Pressure [mbar]         Mean [GHz]          Mean Error [GHz]    FWHM[GHz]           FWHM Error [GHz]
97m						4.5015840010833585	3.4190472739303037	59.25000000001347	7.515751325942081
133						-2.853616373696923	3.452533370492703	56.65000000001288	6.777769030375462
170						-7.549119423553691	5.282072635809496	58.85000000001338	9.092559560559048
177						-0.6450986533328091	2.6633968506158805	73.60000000001673	5.987012152893867
203						-17.315761648835178	6.6580133987168315	78.7500000000179	14.594607314861573
feb						4.5015840010833585	3.4190030572853773	59.25000000001347	7.51562263546403
feb						4.5015840010833585	3.418572829297373	59.25000000001347	7.514623495382981
feb						4.5015840010833585	3.418572829297373	59.25000000001347	7.514623495382981
feb						4.5015840010833585	3.4186902705688946	59.25000000001347	7.515143963794265
feb						4.5015840010833585	3.418438934766176	59.25000000001347	7.514459067696575
feb						4.5015840010833585	3.418438934766176	59.25000000001347	7.514459067696575
feb						4.5015840010833585	3.4184523430679112	59.25000000001347	7.514476205230235
feb						4.5015840010833585	3.4189415359797417	59.25000000001347	7.515245115755912
feb						4.5015840010833585	3.4185784534988395	59.25000000001347	7.514465199702723
feb						4.5015840010833585	3.4186862096973503	59.25000000001347	7.515030565886668
feb						4.5015840010833585	3.418654361184469	59.25000000001347	7.515172649066596
