x0000,y0000,,
13085.39501,18,
13085.39683,28,
13085.39683,25,
13085.3991,21,
13085.40147,43,
13085.40147,31,
13085.40378,25,
13085.40629,28,
13085.40629,28,
13085.4088,42,
13085.4088,29,
13085.41137,31,
13085.41374,26,
13085.41374,28,
13085.41641,26,
13085.41896,34,
13085.41896,25,
13085.42162,25,
13085.42427,35,
13085.42427,26,
13085.42695,31,
13085.42964,21,
13085.42964,33,
13085.43239,31,
13085.43492,25,
13085.43492,30,
13085.43756,43,
13085.4403,25,
13085.4403,49,
13085.44308,38,
13085.44589,32,
13085.44589,44,
13085.44869,35,
13085.45146,45,
13085.45146,41,
13085.45417,36,
13085.45697,47,
13085.45697,24,
13085.45967,29,
13085.46262,25,
13085.46262,30,
13085.4654,23,
13085.46832,32,
13085.46832,36,
13085.47128,48,
13085.47416,40,
13085.47416,33,
13085.47709,49,
13085.48003,54,
13085.48003,51,
13085.48302,73,
13085.48587,45,
13085.48587,52,
13085.48891,46,
13085.49178,33,
13085.49178,64,
13085.49479,41,
13085.4978,57,
13085.4978,44,
13085.5008,47,
13085.50389,40,
13085.50389,62,
13085.50694,67,
13085.50993,45,
13085.50993,41,
13085.51282,36,
13085.51587,71,
13085.51587,48,
13085.51888,61,
13085.52208,40,
13085.52208,61,
13085.52522,45,
13085.52831,50,
13085.52831,62,
13085.53149,53,
13085.53466,86,
13085.53466,68,
13085.5377,80,
13085.5377,96,
13085.54071,89,
13085.54388,97,
13085.54388,89,
13085.54705,95,
13085.55027,66,
13085.55027,87,
13085.55343,88,
13085.55672,80,
13085.55672,74,
13085.55987,92,
13085.5629,83,
13085.5629,91,
13085.56601,84,
13085.5693,110,
13085.5693,68,
13085.57257,88,
13085.57581,66,
13085.57581,60,
13085.57902,73,
13085.5822,76,
13085.5822,95,
13085.58567,61,
13085.58898,103,
13085.58898,119,
13085.59227,94,
13085.59545,124,
13085.59545,100,
13085.59893,106,
13085.60227,151,
13085.60227,201,
13085.60568,127,
13085.60899,139,
13085.60899,202,
13085.61243,205,
13085.61588,212,
13085.61588,191,
13085.61927,246,
13085.62248,203,
13085.62248,215,
13085.62586,245,
13085.62918,295,
13085.62918,278,
13085.63259,288,
13085.63604,358,
13085.63604,315,
13085.63948,306,
13085.6429,318,
13085.6429,416,
13085.64642,438,
13085.64986,527,
13085.64986,413,
13085.65354,463,
13085.6569,429,
13085.6569,510,
13085.66045,465,
13085.66387,462,
13085.66387,485,
13085.66738,565,
13085.6709,498,
13085.6709,493,
13085.67446,511,
13085.67811,486,
13085.67811,442,
13085.68161,400,
13085.68161,515,
13085.68495,444,
13085.68844,410,
13085.68844,403,
13085.69206,412,
13085.69571,404,
13085.69571,560,
13085.69929,527,
13085.70284,506,
13085.70284,635,
13085.70642,588,
13085.71,542,
13085.71,511,
13085.71372,406,
13085.71712,439,
13085.71712,345,
13085.72074,330,
13085.72432,373,
13085.72432,323,
13085.72794,312,
13085.73168,257,
13085.73168,242,
13085.73544,254,
13085.73913,230,
13085.73913,200,
13085.74296,153,
13085.74654,119,
13085.74654,107,
13085.75022,91,
13085.75398,130,
13085.75398,110,
13085.75775,96,
13085.76143,110,
13085.76143,101,
13085.76518,91,
13085.76889,85,
13085.76889,104,
13085.77262,88,
13085.77643,80,
13085.77643,65,
13085.77997,94,
13085.78385,72,
13085.78385,64,
13085.78765,89,
13085.79151,77,
13085.79151,41,
13085.79532,61,
13085.79916,104,
13085.79916,61,
13085.80295,44,
13085.80683,39,
13085.80683,36,
13085.81047,35,
13085.8143,27,
13085.8143,45,
13085.81818,30,
13085.82219,31,
13085.82219,29,
13085.82595,25,
13085.82971,20,
13085.82971,20,
13085.83359,28,
13085.83751,21,
13085.83751,17,
13085.84135,29,
13085.8454,25,
13085.8454,24,
13085.8492,29,
13085.85308,19,
13085.85308,23,
13085.85706,25,
13085.85706,17,
13085.861,17,
13085.865,13,
13085.865,20,
13085.86904,21,
13085.87301,29,
13085.87301,22,
13085.87685,22,
13085.8809,12,
13085.8809,16,
13085.88471,14,
13085.88879,7,
13085.88879,10,
13085.8915,14,
13085.89219,12,
13085.89219,13,
13085.89272,16,
13085.89315,11,
13085.89315,9,
13085.8935,14,
13085.89378,10,
13085.89378,17,
13085.89408,17,
13085.89432,4,
13085.89432,15,
13085.89453,7,
13085.8947,8,
13085.8947,7,
13085.89492,12,
13085.89509,16,
13085.89509,10,
13085.89524,9,
13085.89543,9,
13085.89543,9,
13085.89552,5,
13085.8957,10,
13085.8957,10,
13085.89581,16,
13085.89591,13,
