aaa
13085.65283,504,
13085.65283,464,
13085.65285,412,
13085.65281,507,
13085.65281,491,
13085.65041,531,
13085.64764,448,
13085.64764,463,
13085.64482,457,
13085.64183,344,
13085.64183,281,
13085.63869,379,
13085.63545,370,
13085.63545,299,
13085.63227,358,
13085.62896,287,
13085.62896,257,
13085.62563,278,
13085.62235,264,
13085.62235,291,
13085.61902,221,
13085.61557,187,
13085.61557,198,
13085.61232,193,
13085.60882,225,
13085.60882,206,
13085.60542,146,
13085.60209,186,
13085.60209,212,
13085.59863,190,
13085.59518,102,
13085.59518,125,
13085.5917,130,
13085.58827,122,
13085.58827,92,
13085.58487,94,
13085.58135,143,
13085.58135,149,
13085.57791,181,
13085.57438,137,
13085.57438,132,
13085.57087,173,
13085.5673,151,
13085.5673,139,
13085.56375,83,
13085.56029,123,
13085.56029,149,
13085.55672,147,
13085.55334,125,
13085.55334,149,
13085.54974,151,
13085.54624,142,
13085.54624,103,
13085.54275,108,
13085.53925,119,
13085.53925,84,
13085.53562,92,
13085.53562,90,
13085.53206,92,
13085.52844,88,
13085.52844,65,
13085.52512,59,
13085.52157,75,
13085.52157,85,
13085.51793,92,
13085.51432,70,
13085.51432,77,
13085.51067,50,
13085.5071,46,
13085.5071,59,
13085.50347,58,
13085.49988,52,
13085.49988,49,
13085.49629,30,
13085.4928,33,
13085.4928,29,
13085.48926,44,
13085.4856,43,
13085.4856,42,
13085.48204,47,
13085.47855,48,
13085.47855,45,
13085.47498,66,
13085.47145,58,
13085.47145,54,
13085.46782,77,
13085.46434,70,
13085.46434,66,
13085.46066,59,
13085.457,70,
13085.457,39,
13085.45335,39,
13085.44984,34,
13085.44984,56,
13085.44617,39,
13085.44248,47,
13085.44248,51,
13085.43878,55,
13085.43524,49,
13085.43524,39,
13085.43155,39,
13085.42813,39,
13085.42813,43,
13085.42426,32,
13085.42053,41,
13085.42053,32,
13085.41676,36,
13085.41302,31,
13085.41302,30,
13085.40929,32,
13085.40556,19,
13085.40556,25,
13085.40193,13,
13085.39805,23,
13085.39805,27,
