aaa
13085.67618,411,
13085.67618,433,
13085.67339,467,
13085.67059,465,
13085.67059,443,
13085.66773,404,
13085.66488,559,
13085.66488,489,
13085.662,486,
13085.65906,344,
13085.65906,413,
13085.65609,363,
13085.653,450,
13085.653,430,
13085.6498,415,
13085.64641,374,
13085.64641,375,
13085.64295,514,
13085.63948,426,
13085.63948,346,
13085.63602,399,
13085.63242,312,
13085.63242,347,
13085.62878,451,
13085.62524,414,
13085.62524,411,
13085.62172,379,
13085.61808,380,
13085.61808,471,
13085.61441,473,
13085.61083,451,
13085.61083,513,
13085.60692,448,
13085.60692,384,
13085.60338,441,
13085.59966,372,
13085.59966,507,
13085.59586,416,
13085.59197,398,
13085.59197,380,
13085.58824,412,
13085.58441,464,
13085.58441,380,
13085.58056,420,
13085.57683,464,
13085.57683,354,
13085.5731,375,
13085.56934,294,
13085.56934,333,
13085.56543,266,
13085.5616,215,
13085.5616,230,
13085.55777,315,
13085.55386,323,
13085.55386,302,
13085.55003,373,
13085.54621,268,
13085.54621,313,
13085.54229,275,
13085.53843,257,
13085.53843,221,
13085.53448,224,
13085.5306,199,
13085.5306,232,
13085.52667,247,
13085.52277,198,
13085.52277,193,
13085.51887,220,
13085.51499,244,
13085.51499,167,
13085.51115,186,
13085.50726,170,
13085.50726,229,
13085.50349,188,
13085.49948,185,
13085.49948,171,
13085.4957,211,
13085.49173,201,
13085.49173,188,
13085.48772,173,
13085.48372,156,
13085.48372,182,
13085.4798,176,
13085.47579,164,
13085.47579,177,
13085.47182,145,
13085.46786,189,
13085.46786,173,
13085.46404,188,
13085.46005,181,
13085.46005,155,
13085.45619,174,
13085.45221,175,
13085.45221,219,
13085.44833,185,
13085.44833,196,
13085.44438,178,
13085.44053,168,
13085.44053,198,
13085.43652,160,
13085.43261,147,
13085.43261,153,
13085.42857,195,
13085.42467,138,
13085.42467,169,
13085.42079,112,
13085.41688,100,
13085.41688,118,
13085.41284,123,
13085.40889,141,
13085.40889,118,
13085.4049,116,
13085.40102,86,
13085.40102,125,
13085.39704,136,
13085.39317,90,
13085.39317,84,
13085.38908,126,
13085.38522,112,
13085.38522,123,
13085.38118,75,
13085.37717,128,
13085.37717,99,
13085.3733,95,
13085.36934,91,
13085.36934,92,
13085.36532,26,
