aaa
13085.96687,42,
13085.95136,20,
13085.95136,20,
13085.94692,28,
13085.94243,42,
13085.94243,44,
13085.93798,47,
13085.93357,39,
13085.93357,39,
13085.92902,47,
13085.92459,36,
13085.92459,42,
13085.92018,43,
13085.91591,42,
13085.91591,42,
13085.91156,62,
13085.90712,35,
13085.90712,71,
13085.90276,42,
13085.89832,75,
13085.89832,46,
13085.89383,39,
13085.88936,50,
13085.88936,66,
13085.8849,43,
13085.88033,67,
13085.88033,60,
13085.87607,85,
13085.87165,70,
13085.87165,72,
13085.86712,70,
13085.86265,62,
13085.86265,53,
13085.85826,70,
13085.8539,87,
13085.8539,93,
13085.84957,90,
13085.84512,65,
13085.84512,49,
13085.84089,78,
13085.83649,126,
13085.83649,117,
13085.8321,99,
13085.8277,112,
13085.8277,140,
13085.82322,100,
13085.81878,99,
13085.81878,85,
13085.81435,106,
13085.81005,97,
13085.81005,103,
13085.80595,89,
13085.80144,154,
13085.80144,152,
13085.79697,182,
13085.7926,200,
13085.7926,199,
13085.78819,183,
13085.7839,245,
13085.7839,275,
13085.77943,218,
13085.77502,257,
13085.77502,268,
13085.77077,223,
13085.7663,224,
13085.7663,258,
13085.76182,277,
13085.76182,209,
13085.75746,194,
13085.75304,226,
13085.75304,235,
13085.74867,213,
13085.74435,215,
13085.74435,310,
13085.73999,301,
13085.73563,250,
13085.73563,247,
13085.7315,224,
13085.72713,231,
13085.72713,239,
13085.72275,283,
13085.71837,326,
13085.71837,252,
13085.71399,327,
13085.70951,295,
13085.70951,373,
13085.70517,249,
13085.70074,393,
13085.70074,377,
13085.69648,387,
13085.69211,304,
13085.69211,364,
13085.68779,366,
13085.68347,340,
13085.68347,356,
13085.67906,385,
13085.67475,348,
13085.67475,372,
13085.67046,315,
13085.66613,324,
13085.66613,342,
13085.66176,441,
13085.65741,371,
13085.65741,340,
13085.6534,347,
13085.64911,339,
13085.64911,375,
13085.64474,362,
13085.64043,400,
13085.64043,404,
13085.63611,367,
13085.63176,447,
13085.63176,403,
13085.62749,372,
13085.62322,341,
13085.62322,372,
13085.61917,404,
13085.6148,364,
13085.6148,375,
13085.61045,328,
13085.60615,312,
13085.60615,315,
13085.60186,381,
13085.59752,393,
13085.59752,262,
13085.59323,282,
13085.58892,277,
13085.58892,274,
13085.58464,259,
13085.58063,217,
13085.58063,255,
13085.5764,210,
13085.57206,238,
13085.57206,261,
13085.5677,176,
13085.5677,234,
13085.5634,296,
13085.55919,292,
13085.55919,284,
13085.55502,244,
13085.55072,271,
13085.55072,274,
13085.54658,298,
13085.54224,289,
13085.54224,226,
13085.538,238,
13085.53369,240,
13085.53369,263,
13085.52946,264,
13085.52523,295,
13085.52523,293,
13085.52085,236,
13085.51661,245,
13085.51661,292,
13085.51239,245,
13085.50835,249,
13085.50835,267,
13085.50414,306,
13085.50006,247,
13085.50006,243,
13085.49589,193,
13085.49166,256,
13085.49166,231,
13085.48762,186,
13085.48318,185,
13085.48318,146,
13085.47896,162,
13085.47493,198,
13085.47493,152,
13085.4708,178,
13085.46656,185,
13085.46656,176,
13085.46238,144,
13085.45813,160,
13085.45813,192,
13085.45395,155,
13085.44975,192,
13085.44975,197,
13085.44555,169,
13085.44129,134,
13085.44129,102,
13085.43716,138,
13085.43314,99,
13085.43314,142,
13085.42893,138,
13085.42474,110,
13085.42474,128,
13085.42064,139,
13085.41649,112,
13085.41649,116,
13085.41436,126,
